0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0.00082349
21,0.003015881
22,0.005208271
23,0.007401873
24,0.012133686
25,0.027483952
26,0.042833057
27,0.046218937
28,0.042251404
29,0.050699222
30,0.064752013
31,0.077216983
32,0.087640794
33,0.098063343
34,0.108485942
35,0.115105413
36,0.121291938
37,0.130806346
38,0.147948765
39,0.182944631
40,0.217939235
41,0.247099242
42,0.274666634
43,0.308502829
44,0.365672764
45,0.377569458
46,0.385792398
47,0.391159017
48,0.391248564
49,0.395704619
50,0.439811022
51,0.474804414
52,0.500335492
53,0.525865257
54,0.515923961
55,0.502767246
56,0.500360831
57,0.518529913
58,0.536698995
59,0.543126147
60,0.535071297
61,0.519502161
62,0.473049815
63,0.426598732
64,0.402698937
65,0.380143913
66,0.358240706
67,0.349155508
68,0.340071624
69,0.329530503
70,0.317376323
71,0.305222092
72,0.292439063
73,0.277840963
74,0.263242813
75,0.250265092
76,0.275952044
77,0.301639046
78,0.325492857
79,0.348853249
80,0.379698954
81,0.417021379
82,0.435270266
83,0.405476664
84,0.375682962
85,0.366197579
86,0.388647407
87,0.411098447
88,0.433548275
89,0.441300765
90,0.435923243
91,0.43054567
92,0.425168098
93,0.425844093
94,0.429533546
95,0.433222998
96,0.422239341
97,0.406924057
98,0.391610084
99,0.375485897
100,0.359249196
101,0.343012545
102,0.326946357
103,0.321355971
104,0.315765585
105,0.310175199
106,0.304584814
107,0.301790226
108,0.299551902
109,0.309499204
110,0.328205216
111,0.341005155
112,0.341803255
113,0.342600194
114,0.343398294
115,0.357835573
116,0.396460419
117,0.432328133
118,0.4527948
119,0.457136019
120,0.460267998
121,0.46811483
122,0.484466418
123,0.500819167
124,0.515199608
125,0.517413805
126,0.5196279
127,0.521840835
128,0.524054981
129,0.518440417
130,0.495697919
131,0.472955473
132,0.449497154
133,0.419334663
134,0.389173433
135,0.351572877
136,0.313858595
137,0.280206239
138,0.246553883
139,0.232226595
140,0.218214993
141,0.204204553
142,0.191627068
143,0.180836891
144,0.170046715
145,0.151345549
146,0.126159183
147,0.100974028
148,0.081260738
149,0.072537161
150,0.063814847
151,0.055091271
152,0.045260016
153,0.029149104
154,0.013039405
155,0.006852829
156,0.001790892
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0.040262135
210,0.087637159
211,0.135012133
212,0.140086184
213,0.143140781
214,0.155712158
215,0.183765698
216,0.21182045
217,0.228730623
218,0.233821634
219,0.238911384
220,0.274626706
221,0.315602391
222,0.35772316
223,0.385647275
224,0.413572603
225,0.451275982
226,0.487439948
227,0.498843224
228,0.51024534
229,0.521648617
230,0.533050682
231,0.543378938
232,0.551523184
233,0.559668742
234,0.567813139
235,0.575957385
236,0.584101782
237,0.5877453
238,0.575158124
239,0.562569786
240,0.54998266
241,0.536391739
242,0.5223234
243,0.50825486
244,0.492628886
245,0.467379625
246,0.442131575
247,0.416882313
248,0.418258482
249,0.421877771
250,0.425151238
251,0.415843587
252,0.406534724
253,0.415482016
254,0.429735506
255,0.443852353
256,0.457426214
257,0.487909137
258,0.552309271
259,0.590318543
260,0.628199704
261,0.665868002
262,0.70353751
263,0.730597047
264,0.755031248
265,0.807851535
266,0.837889448
267,0.848749738
268,0.859608765
269,0.867662454
270,0.874450066
271,0.881237577
272,0.888025189
273,0.847862141
274,0.797975557
275,0.759067734
276,0.752280223
277,0.728758908
278,0.670389425
279,0.616566654
280,0.569734617
281,0.522902579
282,0.515705141
283,0.517186403
284,0.518666556
285,0.513540513
286,0.491550232
287,0.4695599
288,0.449140429
289,0.451584299
290,0.454027007
291,0.456470927
292,0.456844612
293,0.456844612
294,0.491470427
295,0.54964648
296,0.585063177
297,0.57691878
298,0.571372007
299,0.591733378
300,0.608296517
301,0.605037689
302,0.60177992
303,0.598522151
304,0.608820171
305,0.619925984
306,0.631033008
307,0.617260771
308,0.566912216
309,0.516562501
310,0.466212685
311,0.458289632
312,0.456931635
313,0.40349946
314,0.353812363
315,0.319197451
316,0.284582489
317,0.260705762
318,0.24034434
319,0.219982918
320,0.202428148
321,0.187302759
322,0.172177422
323,0.157050822
324,0.141625547
325,0.117191346
326,0.092758357
327,0.068324156
328,0.043889904
329,0.019455704
330,0.01336347
331,0.021507817
332,0.029653375
333,0.0214268
334,0.013022495
335,0.004618138
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
